first_genre,title,vote_average,revenue,budget,popularity,runtime,release_year
Thriller,[REC]²,6.4,18.46968,5.6,22.341462,85,2009
Adventure,Ladyhawke,6.8,18.432,20,14.370111,121,1985
Action,Repo Men,6.2,18.409891,32,25.799697,111,2010
Comedy,Sleeper,7,18.344729,2,10.664202,89,1973
Comedy,Walk Hard: The Dewey Cox Story,6.6,18.317151,35,10.73522,96,2007
Comedy,Simon Birch,6.5,18.253415,20,11.090254,114,1998
Comedy,Daddy Day Camp,4.4,18.197398,6,12.601677,89,2007
Action,Antitrust,5.8,18.19561,30,8.359599,108,2001
Comedy,Another Year,7,18.124262,8,7.235794,129,2010
Horror,Chernobyl Diaries,4.9,18.112929,0,20.649145,88,2012
Horror,New Nightmare,6.4,18.090181,14,14.730796,112,1994
Thriller,Dead Man Down,5.9,18.074539,0,29.647844,118,2013
Comedy,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,18.01629,2,13.223111,88,1972
Comedy,Admission,5.4,18,13,17.632446,107,2013
Crime,Dope,7.2,17.986781,0.7,29.761163,103,2015
Drama,The Howling,6.4,17.985893,1,6.532855,91,1981
Drama,Soul Kitchen,7.1,17.872796,5,5.461487,99,2009
Adventure,City of Ember,6.2,17.869048,55,23.465539,90,2008
Comedy,School for Scoundrels,5.6,17.807569,20,8.244324,100,2006
Action,Flyboys,6.3,17.8,60,13.155999,140,2006
Horror,Halloween 4: The Return of Michael Myers,5.9,17.768757,5,9.302349,88,1988
Horror,The Rage: Carrie 2,5.1,17.762705,21,4.781538,104,1999
Crime,Blackhat,5.1,17.75294,70,46.832372,133,2015
Romance,Joyeux Noël,7.2,17.709155,22,13.960945,116,2005
Drama,Shame,7,17.693675,6.5,40.688426,100,2011
Horror,Regression,5.3,17.671101,0,27.215666,106,2015
Drama,Nebraska,7.4,17.654912,12,29.223881,115,2013
Drama,The Postman,6.1,17.626234,80,14.564667,177,1997
Drama,Swing Vote,5.8,17.6,21,5.815881,120,2008
Drama,Cat on a Hot Tin Roof,7.6,17.570324,3,16.553594,108,1958
Comedy,Home for the Holidays,6.3,17.519169,0,4.031585,103,1995
Drama,Sarah's Key,7.2,17.511906,10,10.072199,111,2010
Action,Sabotage,5.5,17.508518,35,27.903999,110,2014
Mystery,Disturbing Behavior,5.5,17.507368,15,9.378688,84,1998
Romance,In the Land of Women,5.8,17.5,10,12.792446,97,2007
Comedy,Half Baked,6.4,17.46002,8,7.894489,82,1998
Documentary,Capitalism: A Love Story,7,17.436509,20,10.50098,120,2009
Comedy,A Guy Thing,5.3,17.432163,20,5.596835,101,2003
Adventure,Monte Carlo,6,17.425,20,17.237143,109,2011
Drama,Fruitvale Station,7.3,17.38583,0,20.967146,85,2013
Drama,Extreme Measures,5.7,17.380126,38,3.426555,118,1996
Adventure,The Phantom,4.7,17.300889,45,9.025236,100,1996
Action,The Matador,6.2,17.297244,10,5.647538,96,2005
Comedy,Max Keeble's Big Move,5.4,17.292381,12,1.081822,86,2001
Comedy,How to Lose Friends & Alienate People,6.2,17.286299,27,16.785866,110,2008
Action,12 Rounds,5.7,17.280326,20,15.66135,108,2009
Comedy,Our Idiot Brother,5.9,17.273593,10,15.688439,90,2011
Action,Hudson Hawk,5.4,17.21808,65,16.803457,100,1991
Drama,Center Stage,6.8,17.200925,18,6.961736,115,2000
Action,Fled,5.2,17.193231,25,2.77255,98,1996
Comedy,Adventureland,6.4,17.164377,9.5,19.978021,107,2009
Animation,Space Pirate Captain Harlock,6.5,17.137302,30,14.726338,115,2013
Comedy,Rushmore,7.5,17.096053,9,18.289303,93,1998
Fantasy,Firestarter,5.9,17.080167,15,11.379652,114,1984
Comedy,Punch-Drunk Love,6.9,17,25,15.960916,95,2002
Drama,Kabhi Alvida Naa Kehna,6.1,17,7.4,3.246903,193,2006
Horror,Kingdom of the Spiders,5.7,17,0.5,2.537032,97,1977
Music,Rock Star,6,16.991902,57,11.60815,105,2001
Comedy,Win a Date with Tad Hamilton!,5.5,16.980098,17,7.701041,95,2004
Action,Death Sentence,6.5,16.974459,20,12.643703,105,2007
Horror,Jason X,4.5,16.951798,11,11.220643,91,2001
Drama,House of Sand and Fog,7,16.942795,16.5,12.102725,126,2003
Crime,88 Minutes,5.7,16.930884,30,16.883429,108,2007
Comedy,Serving Sara,5,16.930185,29,8.93941,100,2002
Drama,Crazy/Beautiful,6.6,16.929123,13,6.130096,99,2001
Drama,Michael Collins,6.7,16.9,28,8.314624,132,1996
Comedy,Life or Something Like It,5.7,16.872671,40,8.980846,103,2002
Action,The Cold Light of Day,4.8,16.863583,20,15.131867,93,2012
Drama,The Good Girl,6.1,16.856124,8,9.799177,93,2002
Thriller,Femme Fatale,6.2,16.83891,35,9.07278,114,2002
Horror,House of 1000 Corpses,6,16.829545,7,19.301432,89,2003
Drama,The Hunt,7.9,16.8,3.8,21.826888,115,2012
Music,54,5.5,16.757163,13,11.880899,106,1998
Family,Catch That Kid,4.9,16.702864,18,4.492859,92,2004
Action,The Last Godfather,4.7,16.7,13.4,0.680753,100,2010
Action,Baby's Day Out,5.8,16.671505,50,21.312186,99,1994
Drama,Whip It,6.7,16.633035,15,20.05902,111,2009
Action,Paparazzi,5.8,16.605763,20,9.149089,84,2004
Drama,Blue Valentine,6.9,16.56624,3.5,26.881611,112,2010
Music,Battle of the Year,5.9,16.549477,20,8.237336,110,2013
Fantasy,Krull,5.8,16.51946,27,9.904881,117,1983
Drama,Trainspotting,7.8,16.49108,4,63.513324,93,1996
Romance,Pride and Prejudice and Zombies,5.5,16.374328,28,28.397048,108,2016
Fantasy,Muppets from Space,5.8,16.290976,24,6.589193,87,1999
Fantasy,The Nutcracker: The Untold Story,5.4,16.178959,90,3.593349,110,2010
Comedy,Sunshine Cleaning,6.5,16.174377,5,19.336367,102,2008
Drama,Mo' Better Blues,6.3,16.153593,10,3.079862,129,1990
Drama,Vanity Fair,5.5,16.123851,23,6.618149,141,2004
Drama,O,5.8,16.017403,0,4.146752,95,2001
Drama,Before Sunset,7.6,15.992615,2.7,14.799323,80,2004
Fantasy,Jason Goes to Hell: The Final Friday,4.2,15.938065,3,10.341982,87,1993
Drama,The Birth of a Nation,6.5,15.861566,8.5,9.452808,120,2016
Action,Highlander: Endgame,4.4,15.843608,25,11.782725,87,2000
Western,The Long Riders,6.6,15.795189,10,2.959547,99,1980
Action,Kiss Kiss Bang Bang,7.2,15.785148,15,32.690038,103,2005
Western,High Plains Drifter,7.4,15.7,5.5,19.127239,105,1973
Thriller,Headhunters,7.1,15.699707,0,20.821846,100,2011
Action,The Man with the Iron Fists,5.2,15.608545,15,17.672021,96,2012
War,The Water Diviner,6.8,15.520023,22.5,22.096286,112,2014
Crime,The Conspirator,6.2,15.4788,25,9.169271,122,2010
Drama,The Greatest Story Ever Told,6.5,15.473333,20,3.011205,199,1965
Mystery,Before I Go to Sleep,6.2,15.447154,22,48.784734,92,2014
Crime,The Infiltrator,6.6,15.436808,25,24.672234,127,2016
Drama,The Greatest Game Ever Played,6.9,15.431177,25,7.538513,120,2005
Comedy,Drowning Mona,5.4,15.427192,16,3.021835,96,2000
Thriller,Out of the Furnace,6.5,15.4,22,29.230298,116,2013
Drama,Anonymous,6.3,15.395087,30,16.698316,130,2011
Comedy,Spaced Invaders,4.7,15.369573,3,1.586598,100,1990
Comedy,Alex & Emma,5,15.368897,30,4.352422,96,2003
Drama,The Fountain,6.8,15.30489,35,24.606012,96,2006
Crime,Brother,6.8,15.25,12,5.327714,114,2000
Action,Sweet Sweetback's Baadasssss Song,4.6,15.2,0.15,0.132878,97,1971
Horror,The Last Exorcism Part II,4.4,15.179302,5,10.605752,88,2013
Action,The Corruptor,6,15.1562,25,4.068107,110,1999
Drama,Extraordinary Measures,6,15.134293,31,6.487344,105,2010
Horror,Halloween: The Curse of Michael Myers,5,15.116634,5,9.483717,88,1995
Science Fiction,The Invasion,5.7,15.071514,80,15.673154,99,2007
Action,Machete Kills,5.3,15.008161,12,29.072964,107,2013
Action,The Cave,5.1,15.007991,30,10.756266,97,2005
War,The Horseman on the Roof,6.7,15,35,2.877488,135,1995
History,The Egyptian,6,15,5,4.079111,139,1954
Drama,Oldboy,8,14.980005,3,56.76349,120,2003
Drama,Away We Go,6.7,14.899417,17,10.13559,98,2009
Music,Raise Your Voice,6,14.867514,15,10.9071,103,2004
Horror,Supernova,4.9,14.828081,90,5.762037,91,2000
Romance,Soul Plane,4.7,14.822346,16,9.400404,86,2004
Romance,Little Children,6.9,14.821658,26,11.942862,136,2006
Crime,Prom Night,4.8,14.796236,0,9.642041,88,2008
Comedy,Out Cold,5.8,14.782676,24,4.12064,89,2001
Action,The Assassination of Jesse James by the Coward Robert Ford,7,14.711793,30,35.53352,160,2007
Action,Criminal,5.7,14.708696,31.5,27.891012,113,2016
Comedy,Flirting with Disaster,6.3,14.702438,7,5.500324,92,1996
Horror,It Follows,6.6,14.674076,2,100.876794,100,2015
Crime,Reservoir Dogs,8,14.661007,1.2,66.925866,99,1992
Romance,Beyond the Lights,7,14.618727,7,8.079046,116,2014
Action,Soldier,6.1,14.567883,75,11.873856,99,1998
Horror,Hellraiser,6.9,14.564027,1,22.583834,94,1987
Western,A Fistful of Dollars,7.6,14.5,0.2,38.771062,99,1964
Animation,Winnie the Pooh,6.8,14.46,30,19.143721,63,2011
Comedy,Unfinished Business,5,14.431253,35,16.832312,91,2015
Action,Hit & Run,5.5,14.4,2,16.668854,100,2012
Drama,Trapeze,6.4,14.4,4,1.379354,105,1956
Horror,Halloween III: Season of the Witch,5,14.4,2.5,12.030456,98,1982
Action,Ishtar,4.2,14.375181,55,2.410546,107,1987
Thriller,Awake,6.3,14.373825,86,18.172736,84,2007
Comedy,Memoirs of an Invisible Man,5.7,14.358033,40,7.222985,99,1992
Comedy,Barbecue,5.8,14.348529,6,5.119593,98,2014
Action,Hot Rod,6.3,14.334401,0,6.309587,88,2007
Comedy,The Return of the Living Dead,7.3,14.237,4,14.961629,91,1985
Horror,Poltergeist III,4.5,14.144,10.5,11.225044,98,1988
Fantasy,Dragonslayer,6.5,14.110013,18,3.258422,108,1981
Action,Disaster Movie,3,14.109284,25,16.238961,87,2008
Action,The Beastmaster,6,14.056528,0,6.377523,118,1982
Drama,In Too Deep,6.2,14.011454,7,2.772178,97,1999
Action,Ghosts of Mars,4.8,14.010832,28,13.145205,98,2001
Action,Micmacs,6.8,14,33,7.663515,100,2009
Comedy,Welcome to Mooseport,4.8,14,30,3.314094,110,2004
Horror,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,14,5,12.904615,100,1989
Horror,Creepshow 2,5.9,14,3.5,10.729884,92,1987
Comedy,Def Jam's How to Be a Player,5.3,13.960203,0,1.20245,93,1997
Documentary,Touching the Void,7.6,13.885802,0,14.045887,106,2003
Comedy,My Stepmother is an Alien,5.3,13.854,20,9.455596,108,1988
Crime,The Spanish Prisoner,7.1,13.83513,10,3.091077,110,1997
Drama,Winter's Bone,6.8,13.831503,2,20.834883,100,2010
Comedy,The Man Who Knew Too Little,6.5,13.801755,20,6.397042,97,1997
Comedy,The Ladies Man,5.7,13.7,24,2.259537,84,2000
History,Nixon,7.1,13.681765,44,3.770161,192,1995
Action,American Outlaws,5.7,13.678913,35,6.727949,94,2001
Action,The Gunman,5.5,13.644292,40,26.935458,115,2015
Comedy,Sydney White,6,13.620075,16.5,10.74648,108,2007
Adventure,Osmosis Jones,5.9,13.596911,75,10.54544,95,2001
Family,The Little Vampire,6.1,13.555988,22,4.365196,95,2000
Thriller,Red Lights,6,13.551174,14,22.748174,119,2012
Comedy,Hoodwinked Too! Hood VS. Evil,4.8,13.521829,30,10.694417,86,2011
Drama,Lords of Dogtown,7,13.411957,25,8.127728,107,2005
Comedy,The History Boys,6.6,13.401952,4,3.771652,109,2006
Comedy,Alfie,5.6,13.395939,60,15.219263,103,2004
Drama,One Night with the King,6.1,13.391174,20,3.476925,123,2006
Comedy,Friends with Money,5.1,13.368437,6.5,11.885221,88,2006
Drama,Transamerica,6.9,13.350369,1,9.773398,103,2005
Drama,Lone Star,6.9,13.269963,5,5.960149,135,1996
Drama,The Words,6.4,13.231461,6,14.988746,96,2012
Comedy,I Think I Love My Wife,5,13.196245,11,4.536745,90,2007
Crime,To Kill a Mockingbird,8,13.129846,2,22.139842,129,1962
Drama,Frailty,7,13.110448,11,16.003958,100,2001
Horror,Silent House,5.2,13.101672,2,11.66632,85,2011
Science Fiction,Sphere,5.8,13.1,75,18.65988,134,1998
Drama,Whiplash,8.3,13.092,3.3,192.528841,105,2014
Crime,25th Hour,7.2,13.060843,15,30.196039,135,2002
Action,They Live,7.1,13.008928,4,29.852608,94,1988
Crime,In Cold Blood,7.4,13.007551,3.5,7.821438,134,1967
Drama,Wicker Park,6.7,13.001257,30,9.301562,114,2004
Crime,Suspect Zero,5.5,13,27,8.715822,99,2004
Drama,Brokedown Palace,6.2,13,25,7.296459,100,1999
Mystery,Torn Curtain,6.4,13,3,7.924982,128,1966
Drama,Gods and Generals,6.1,12.923936,56,4.362535,214,2003
Comedy,Living Out Loud,5.3,12.90279,12,0.700792,100,1998
Comedy,Office Space,7.4,12.827813,10,18.366362,89,1999
Drama,The Nun's Story,7.4,12.8,3.5,3.281509,149,1959
Action,Street Fighter: The Legend of Chun-Li,3.9,12.764201,50,8.139676,97,2009
Action,Bon Cop Bad Cop,6.5,12.6713,8,5.069095,116,2006
Action,Triple 9,5.6,12.639297,20,29.371987,115,2016
Action,Narc,6.8,12.633747,6.5,8.526635,105,2002
Crime,Frenzy,7.1,12.6,3.5,10.219942,116,1972
Thriller,Gattaca,7.5,12.532777,36,70.398356,106,1997
Family,Zoom,4.9,12.506188,35,10.304172,83,2006
Comedy,The Weather Man,6,12.482775,20,14.031377,101,2005
Animation,The Snow Queen,5.1,12.4,7,5.33861,76,2012
Action,Undisputed,6.1,12.398628,20,17.227376,96,2002
Action,The Man,5.4,12.382362,0,6.925645,83,2005
Drama,Mary Reilly,5.7,12.379402,47,6.067212,104,1996
Science Fiction,The Andromeda Strain,7,12.376563,6.5,12.524953,131,1971
Action,Ready to Rumble,4.7,12.37241,24,3.113009,107,2000
Action,Escape from the Planet of the Apes,6.3,12.348905,2.5,18.30961,98,1971
Action,The Interview,6.1,12.342632,44,74.168016,112,2014
Comedy,Hot Tub Time Machine 2,5,12.314651,14,16.618874,93,2015
Comedy,A Hard Day's Night,7.3,12.299668,0.56,10.730056,88,1964
Action,True Romance,7.5,12.281551,12.5,35.268557,120,1993
Action,Lone Wolf McQuade,5.5,12.232628,5,8.452666,107,1983
Action,Whiteout,5.3,12.206028,40,14.818718,101,2009
Drama,Solomon and Sheba,5.4,12.2,5,0.835617,139,1959
Drama,Stoker,6.5,12.077441,12,27.322212,99,2013
Adventure,The Three Burials of Melquiades Estrada,7,12.036149,15,12.163832,121,2005
Comedy,Chasing Amy,6.7,12.021272,0.25,20.601483,113,1997
Crime,A Most Violent Year,6.5,12.00707,20,37.629309,125,2014
Action,Sorcerer,7.4,12,22,9.088209,121,1977
Drama,Blow Out,7.3,12,18,13.628601,108,1981
Crime,Knockaround Guys,5.9,12,15,8.113634,92,2001
Crime,Tales from the Hood,5.4,12,6,3.89204,98,1995
Action,Harper,6.2,12,3.5,2.938973,121,1966
Comedy,Bachelorette,5.3,11.947954,3,20.95282,87,2012
Drama,Layer Cake,7,11.850214,6.5,24.0034,105,2004
Comedy,Bananas,6.7,11.833696,2,5.941852,82,1971
Action,Bloodsport,6.6,11.806119,1.5,17.49699,92,1988
Comedy,The Hoax,6.4,11.772461,25,5.073536,116,2006
Adventure,The Great Escape,7.8,11.744471,4,35.061467,172,1963
Comedy,Dave Chappelle's Block Party,6.4,11.718595,3,1.697846,100,2005
Horror,Halloween 5: The Revenge of Michael Myers,5.2,11.642254,5,8.008844,96,1989
Comedy,Shopgirl,5.7,11.588205,10.284523,4.820166,104,2005
Drama,The Order,4.8,11.560806,35,3.746806,102,2003
Crime,Boys Don't Cry,7.2,11.540607,2,15.557144,118,1999
Drama,Rang De Basanti,7.2,11.502151,2.2,5.206967,157,2006
Action,Turbulence,5.2,11.466088,55,4.700024,100,1997
Comedy,Fun Size,5.5,11.417362,14,7.487843,87,2012
Comedy,Connie and Carla,6.4,11.341016,20,6.102663,98,2004
Action,Tidal Wave,6.5,11.301649,16,4.628525,120,2009
Comedy,Lars and the Real Girl,7.1,11.293663,12,15.817096,106,2007
Action,Chill Factor,5.3,11.263966,70,3.276912,101,1999
Science Fiction,Space Battleship Yamato,6.3,11.212294,12,5.158067,131,2010
Drama,Stop-Loss,6.1,11.20713,25,4.002579,113,2008
Adventure,Deep Rising,6,11.203026,45,6.513856,106,1998
Romance,Before Midnight,7.4,11.176469,3,23.299907,108,2013
Adventure,Return to Oz,6.7,11.137801,25,5.650125,109,1985
Adventure,The Astronaut Farmer,6.2,11.130889,13,6.764437,104,2006
Drama,Waltz with Bashir,7.8,11.125849,2,14.08251,90,2008
Drama,We Are Your Friends,6.3,11.12209,6,28.819424,96,2015
Comedy,Inherent Vice,6.5,11.110975,20,45.742217,148,2014
Comedy,The Squid and the Whale,6.9,11.098131,1.5,13.788054,81,2005
Adventure,The Warrior's Way,6.3,11.087569,42,7.349497,100,2010
Action,Big Trouble in Little China,7.1,11,25,29.796394,99,1986
Western,Pat Garrett & Billy the Kid,7.2,11,4.638783,4.495256,106,1973
Music,Show Boat,6.9,11,2.3,1.606314,107,1951
Drama,The Lost Weekend,7.4,11,1.25,6.903314,101,1945
Action,Extreme Ops,5,10.959475,40,2.911819,93,2002
Drama,Black Snake Moan,6.6,10.903846,15,11.429607,116,2006
Comedy,Extract,5.7,10.848783,8,14.652342,92,2009
Comedy,Danny Collins,6.6,10.835752,10,16.318608,107,2015
Drama,The End of the Affair,6.6,10.827816,23,6.921263,102,1999
Crime,Glengarry Glen Ross,7.5,10.725228,12.5,13.939054,100,1992
Drama,Abandon,4.6,10.719357,25,3.888776,99,2002
Drama,Ida,7.1,10.7,2.15928,13.265432,80,2013
Action,RoboCop 3,4.2,10.69621,22,14.725467,104,1993
Comedy,Deconstructing Harry,7.3,10.686841,20,11.352693,96,1997
Adventure,Fear and Loathing in Las Vegas,7.2,10.680275,18.5,44.511363,118,1998
Action,Universal Soldier: The Return,4.2,10.667893,45,14.566664,82,1999
Drama,City of Life and Death,7.6,10.652498,12,4.793348,132,2009
Comedy,I Love You Phillip Morris,6.4,10.652035,13,19.664699,98,2009
Action,The Boondock Saints II: All Saints Day,5.9,10.629321,8,13.517017,118,2009
Drama,The Bad Lieutenant: Port of Call - New Orleans,6,10.589102,25,17.339852,122,2009
Comedy,Drop Dead Gorgeous,6.4,10.571408,10,6.736274,98,1999
Action,Mad City,5.9,10.541523,50,3.314004,114,1997
Action,Jonah Hex,4.4,10.539,47,22.581313,80,2010
Action,Getaway,4.9,10.501938,18,16.520516,90,2013
Action,Bandidas,5.8,10.496317,35,20.27704,93,2006
Drama,Casablanca,7.9,10.4625,0.878,43.729123,102,1942
Drama,Home Fries,4.8,10.443316,15,3.033471,93,1998
Action,Alone in the Dark,3.1,10.442808,20,9.292987,96,2005
Comedy,Moms' Night Out,5.5,10.429707,5,10.274542,98,2014
Comedy,Head Over Heels,5.3,10.42447,14,4.66723,86,2001
Drama,Water,6.8,10.422387,0,2.787375,115,2005
Drama,The Virgin Suicides,7.1,10.409377,6,26.218912,97,1999
Adventure,Moby Dick,6.9,10.4,4.5,5.224593,116,1956
Drama,Elmer Gantry,7.3,10.4,3,6.734965,146,1960
Drama,The Scarlet Letter,5.5,10.382407,50,7.44268,135,1995
Comedy,Town & Country,3.7,10.372291,90,1.004579,104,2001
Action,Code Name: The Cleaner,4.7,10.337477,20,9.36146,84,2007
Drama,Only God Forgives,5.6,10.337387,4.8,35.754865,90,2013
Thriller,Harry Brown,6.7,10.329747,7.3,16.829837,103,2009
Drama,Straw Dogs,5.5,10.324441,25,7.473455,110,2011
Action,White Squall,6.3,10.3,38,10.047579,129,1996
Action,The Wash,5.3,10.229331,7,2.453459,93,2001
Drama,Facing the Giants,6.6,10.178331,0.1,4.563698,111,2006
Action,The Great Raid,6.8,10.166502,80,8.923215,132,2005
Comedy,Prom,5.7,10.13,8,11.837067,104,2011
Horror,Shark Night,4.9,10.126458,28,8.363702,91,2011
Action,Punisher: War Zone,5.6,10.089373,20.5,17.112498,102,2008
Comedy,Mrs. Winterbourne,5.3,10.07,25,7.946769,105,1996
Horror,Cry_Wolf,5.6,10.047674,1,6.926926,90,2005
Adventure,Godzilla 2000,5.9,10.03739,1,3.322721,107,1999
Action,Cutthroat Island,5.7,10.017322,98,7.029308,119,1995
Comedy,Kissing Jessica Stein,5.9,10.013424,1,3.990215,97,2001
Romance,Moonlight Mile,6.5,10.01105,21,8.982335,117,2002
Action,55 Days at Peking,6.3,10,17,3.321095,154,1963
Horror,Nurse 3-D,4.9,10,1.00E-05,10.013629,99,2013
Documentary,What the #$*! Do We (K)now!?,5.8,10,0,7.288352,109,2004
Drama,Judgment at Nuremberg,7.6,10,3,13.338539,186,1961
Action,Hud,7.5,10,2.5,6.82919,112,1963
Thriller,Our Kind of Traitor,6,9.930095,0,10.547959,108,2016
Drama,Whatever It Takes,5,9.902115,15,8.074807,94,2000
Comedy,Very Bad Things,6.2,9.898412,30,5.671691,100,1998
Crime,Tsotsi,6.9,9.879971,3,2.504169,94,2005
Action,Jade,5.2,9.85161,50,8.189406,95,1995
Drama,The Express,7.1,9.793496,40,3.87823,130,2008
Comedy,Faithful,4.8,9.7899,13,1.647335,91,1996
Science Fiction,Moon,7.6,9.760104,5,46.114184,97,2009
Drama,My Life Without Me,7.2,9.726954,0,7.958831,106,2003
Action,Conquest of the Planet of the Apes,6.1,9.7,1.7,18.828683,88,1972
Drama,It's a Wonderful Life,8,9.644124,3.18,42.868495,130,1946
Comedy,Seeking a Friend for the End of the World,6.3,9.636289,10,30.863082,101,2012
Horror,The Apparition,4.5,9.627492,17,6.385234,82,2012
History,For Greater Glory - The True Story of Cristiada,6.4,9.622846,12,5.759545,145,2012
Comedy,Mr. Smith Goes to Washington,7.9,9.6,1.5,12.2624,129,1939
Crime,On the Waterfront,8,9.6,0.91,16.015599,108,1954
Action,District B13,6.5,9.584131,12,17.493735,84,2004
Action,Running Scared,7,9.5,17,19.311572,122,2006
Drama,The Red Violin,7.3,9.495408,18,6.18869,131,1998
Adventure,The Young and Prodigious T.S. Spivet,6.7,9.494789,33,10.651202,105,2013
Action,Bullet to the Head,5.2,9.489829,55,22.503935,92,2013
Comedy,She's the One,5.7,9.482579,3.5,8.406025,96,1996
Drama,Stone,5.2,9.479718,22,12.445176,105,2010
Drama,Never Let Me Go,6.8,9.455232,15,30.983397,104,2010
Drama,All the King's Men,5.7,9.450897,55,7.768223,125,2006
Drama,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8,9.440272,1.8,41.996783,95,1964
Drama,Cheri,5.9,9.366227,23,5.494047,86,2009
Drama,Miracle at St. Anna,6.3,9.323833,45,11.387408,160,2008
Comedy,Secretary,6.7,9.304609,4,19.107285,104,2002
Drama,Lolita,7.3,9.25,2,23.962109,153,1962
Action,Dark Blue,6.5,9.23747,15,6.373316,118,2002
Comedy,Bernie,6.5,9.20647,5,12.68514,100,2012
Adventure,Boom Town,6.5,9.172,2,1.867004,119,1940
Drama,The Sessions,6.6,9.138338,1,9.115486,98,2012
Drama,The Valley of Decision,5.8,9.132,2.16,0.1813,119,1945
Comedy,Superbabies: Baby Geniuses 2,1.9,9.109322,0,5.886228,88,2004
Comedy,Trippin',4.5,9.016377,0,0.185373,94,1999
Western,Red River,7.3,9.012,3,5.344815,133,1948
Action,3 Strikes,5.9,9,6,1.433692,82,2000
Drama,Love Me Tender,5.5,9,1,1.444258,89,1956
Adventure,Ong Bak 2,6,8.936663,8.5,9.029489,98,2008
Adventure,Stargate: The Ark of Truth,6.9,8.9,7,8.591387,97,2008
Drama,"Mystery, Alaska",6,8.888143,28,4.436792,119,1999
Comedy,The Inkwell,3.9,8.880705,0,0.269661,110,1994
Action,Battle for the Planet of the Apes,5.5,8.844595,1.7,13.315383,93,1973
Crime,Body Double,6.4,8.80194,10,9.525626,114,1984
Adventure,On the Road,5.5,8.784318,25,14.613152,137,2012
Comedy,The Rocker,5.6,8.76289,15,13.832376,102,2008
Action,Damnation Alley,5,8.72,17,2.215261,91,1977
Drama,The Station Agent,7.4,8.679814,0.5,11.578545,88,2003
Action,The Bounty,6.5,8.613462,25,7.436491,132,1984
