BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY
51.640761,453.24,453.24,1,0
483.422715,1196.35,457.94,0.75,0
75.46203,405.84,405.84,1,0
162.046468,1768.05,1768.05,1,0
168.539199,176.73,67.73,0.333333,0
88.35088,697.91,220,1,0
210.670699,2675.53,1542.84,1,0
558.989996,4552.44,3318.44,0.75,0
279.501554,1365.5,1029.5,1,0
546.844163,2427.26,839.92,1,0
146.261257,3139.97,640.75,1,0
208.19101,2395.88,879.79,1,0
291.510745,698.91,623.91,1,0.083333
74.277994,795.57,660.19,1,0
43.633541,385.76,385.76,1,0
40.479403,452.61,452.61,1,0
142.430458,1488.84,1488.84,1,0
108.889031,1145.85,700,1,0
149.345328,1424.4,93.49,1,0
623.095349,1010,0,0.25,0
234.16953,819.15,45,0.25,0
109.417101,1219.85,341.15,1,0.083333
228.107524,510.32,293.42,1,0
222.478614,2360.7,0,0.916667,0
208.127012,1659.13,317.84,0.75,0
179.765708,1628.62,394.72,1,0
247.063258,1448.74,1448.74,1,0
75.792862,1117.35,1117.35,1,0
577.30163,3702.79,761.89,1,0.166667
336.640397,589.59,424.59,0.833333,0
433.436164,2552.55,1926.04,1,0
24.099873,294,294,1,0
139.511394,1247.75,1109.91,1,0.166667
128.175207,182.94,182.94,0.833333,0
131.760301,789.43,1.95,1,0
102.228073,1074.29,825.08,1,0
289.537597,1216.7,0,0.5,0
382.449723,4162.66,3244.88,1,0
1305.266304,1078.89,233.9,0.833333,0.666667
264.051708,63,0,0.083333,0.083333
248.626137,2635.25,0,1,0
182.959331,847.88,847.88,0.666667,0
346.425872,3463.12,2416.4,1,0
42.755706,350.94,66.65,0.25,0
161.576879,194,135,0.416667,0
370.489944,1723.61,775.69,1,0
518.923941,264,0,0.166667,0
78.379827,865.07,865.07,0.5,0
406.707189,0,0,0,0.166667
138.459191,327.94,327.94,1,0
258.223705,2391.44,1188.26,1,0.083333
152.459665,1248.09,418.64,1,0
417.878821,364,0,0.083333,0
437.789873,1532.1,1309.1,0.75,0
427.186194,3305.33,2886.11,1,0
988.749349,0,0,0,0.5
694.409019,80,80,0.166667,0
882.58129,2421.34,759.58,1,0
795.401963,3408.01,0,0.916667,0
745.774052,0,0,0,0.25
844.837833,2196.38,327.55,1,0.416667
962.855497,1839.69,338.64,0.833333,0
430.592769,1741.39,1177.39,1,0
570.552082,3179.69,1920.7,1,0
1044.704008,1142.6,796.6,1,0
790.367002,3663.31,918.43,1,0
1043.114756,599.92,599.92,1,0
946.059539,10915.37,1591.66,1,0
1245.943963,5848.55,2005.22,1,0
841.744925,2481.55,0,0.555556,0
1557.750089,283.6,79.33,0.25,0
723.172037,2095.14,1857.14,0.75,0
1168.692032,0,0,0,0.333333
899.195559,921.94,665.84,0.916667,0.333333
760.925748,360,360,1,0.222222
240.814517,59,0,0.083333,0.083333
1039.88038,93.24,93.24,1,0.416667
1394.926414,0,0,0,0.25
1096.228243,313.38,0,0.083333,0
1246.393805,1757.47,850.42,1,0
870.774939,169.03,149.03,0.666667,0.083333
1530.51083,0,0,0,0.125
624.049989,500,0,0.083333,0
1364.390161,786,140,0.5,0
957.980588,424.76,424.76,0.333333,0
1492.443188,1777.27,1777.27,0.916667,0
1984.636464,0,0,0,0.444444
449.556041,143,0,0.083333,0.25
1177.125233,8190.9,1241.24,1,0
1646.715644,2720.68,140.49,1,0
1522.831212,0,0,0,0.5
1234.235139,594.95,85,0.333333,0.416667
1520.623758,0,0,0,0.454545
1610.282389,0,0,0,0.5
1486.00963,757.6,55.6,0.416667,0.083333
1619.001848,0,0,0,0.181818
1431.670328,1020.76,1020.76,1,0
1515.473846,862.44,862.44,1,0.083333
629.744788,354.5,0,0.083333,0.333333
1773.323689,1423.71,0,1,0
1592.102979,45.65,0,0.083333,0.083333
1613.502125,65.6,112.6,0.4,0
1771.028068,360,0,0.090909,0.454545
1764.972148,95.44,95.44,0.416667,0
1866.428342,3306.06,2757.06,1,0
1536.477562,4258.57,1136.64,0.916667,0
1430.209699,1123.59,762.59,1,0
2378.150526,0,0,0,0.333333
2421.820915,0,0,0,0.5
1937.246177,3018.93,1316.31,1,0
1004.937342,150.45,100.08,0.363636,0.090909
1611.720259,955.59,81.74,0.916667,0
1737.037252,2432.9,632.9,1,0
1487.657507,4115.98,140,0.75,0
2124.826298,967.61,570,0.833333,0.25
1704.571464,0,0,0,0.3
1508.513765,2747.12,1500,0.25,0.083333
1369.512062,589.94,589.94,1,0
1941.315169,262.08,262.08,1,0
1549.600093,0,0,0,0.083333
1967.640068,264.8,34.8,0.166667,0.583333
2154.175363,1628.07,0,0.333333,0
1803.955439,1044.43,243.08,0.666667,0.083333
1821.040307,166.38,50,0.4,0.4
1621.345326,5167.6,921.1,1,0
2233.485479,0,0,0,0.083333
1432.326731,0,0,0,0.625
1726.125465,223.95,0,0.083333,0.083333
3857.56223,0,0,0,1.142857
2279.807594,0,0,0,0.166667
2391.843543,3279.57,2501.94,1,0
2122.821694,255.34,56,0.333333,0.5
2155.276706,66,0,0.083333,0.75
1509.177493,0,0,0,0.75
2124.720599,1006.01,320,0.25,0
2128.836017,0,0,0,0.083333
2673.770349,435,0,0.181818,0.181818
2504.312118,8631,1647.57,1,0.333333
1832.940008,1839.69,925.5,0.583333,0
2008.004976,75.5,0,0.166667,0
2139.442272,68.22,0,0.166667,0.25
2948.966018,4129.97,2325.87,1,0.25
1647.461444,323.55,0,0.75,0
2427.756294,0,0,0,0.25
3506.489102,0,0,0,1
1806.731926,229,0,0.083333,0.25
4626.278301,0,0,0,0.5
3178.011925,0,0,0,0.5
1484.705242,2673.3,401.28,0.916667,0.5
2475.507619,569.85,336.81,0.666667,0.25
2837.962185,898.2,0,0.416667,0.416667
1597.521193,211.07,211.07,0.5,0.083333
2288.181566,177.45,89.45,0.333333,0
2936.600083,0,0,0,0.25
3046.937141,0,0,0,0.25
408.732898,0,0,0,0.083333
1608.052487,0,0,0,0.25
2660.420641,0,0,0,0.166667
2589.500085,0,0,0,0.166667
1910.793773,2754.09,2714.09,1,0
2446.709596,0,0,0,0.25
2303.266119,740.73,415.85,0.583333,0.75
1682.892726,2996.92,714.33,1,0
3377.632916,0,0,0,0.083333
1729.618796,3533.46,999.96,1,0
2311.164692,318.85,318.85,0.75,0.333333
3249.347926,438.12,378.92,1,0.416667
2830.364475,1412.76,1412.76,1,0.416667
3197.652201,0,0,0,0.166667
3605.714046,1779,0,0.166667,0
3362.979048,90,0,0.083333,0.25
2197.935434,0,0,0,0.166667
2514.170127,87.28,0,0.083333,0.333333
3304.829014,2577.7,0,0.583333,0
2616.764771,72.9,72.9,0.555556,1
2732.813233,245.01,0,0.166667,0.25
2388.503738,4021.29,1717.69,1,0.333333
3517.561446,173.69,0,0.166667,0.416667
2377.537394,0,0,0,0.166667
2534.994214,569.2,253.33,0.5,0.333333
2711.995096,600,0,0.833333,0.583333
3343.299372,790.8,790.8,1,0.333333
2754.041187,132,91,0.25,0.583333
4059.211725,0,0,0,0.25
3782.000774,60,0,0.083333,0.083333
3495.735827,0,0,0,0.5
3414.977831,2219.55,524.52,0.916667,0.583333
3300.406797,459,289,0.666667,0.416667
2466.452707,118.72,73.92,0.166667,0
3200.184366,0,0,0,0.083333
2783.614341,1725.05,1025,0.916667,0.416667
3560.977973,3129.67,900.25,1,0.166667
2939.047848,749,450,0.583333,0.833333
1403.597712,1050.83,982.93,1,0.25
3558.14254,4689.03,617.9,0.916667,0
4383.571529,0,0,0,0.333333
3271.424058,1173.28,1173.28,0.888889,0.333333
1923.696463,527.6,527.6,0.25,0.416667
3803.969016,0,0,0,0.727273
3553.326258,627.81,497.81,0.875,0.75
2963.381127,535.97,0,0.75,0.083333
3114.988266,453.12,0,0.333333,0.5
4146.601225,521.32,321.32,0.666667,0.416667
3542.074874,884.98,884.98,1,0.5
4245.855092,1957.3,880,0.833333,0
4677.242936,125,125,0.583333,0.5
2872.798614,27.16,27.16,0.083333,0.416667
2377.742667,2527.04,1730.38,1,0.333333
4128.31155,0,0,0,0.416667
2935.324966,409.63,57.76,0.583333,0.25
4478.312669,2461.9,0,0.166667,0.166667
4071.993764,0,0,0,0.25
4402.354047,0,0,0,0.25
3830.916541,4065.66,2384.15,1,0.333333
4408.966613,505.79,393.3,0.916667,0.416667
4107.157763,279.71,0,0.25,0.416667
3714.539663,1307.16,0,1,0.333333
2971.600871,6513.38,1818.7,0.916667,0
4241.864828,225.08,0,0.090909,1
4245.550244,332.82,332.82,1,0.666667
4660.384868,0,0,0,0.333333
2320.107011,2118.42,0,0.222222,0.555556
4420.564706,0,0,0,0.166667
4251.411617,0,0,0,0.083333
4762.717627,0,0,0,0.571429
4550.397004,548,0,0.25,0.25
3822.559709,1000,0,0.083333,0
4169.458982,0,0,0,0.5
4417.192123,1149.52,0,0.583333,0.416667
4413.803457,0,0,0,0.666667
4804.072481,0,0,0,0.583333
3817.693096,4974.27,1148.4,1,0
4743.748932,399,399,0.666667,0.166667
3608.548972,1664.02,43.42,0.5,0.3
4047.480828,2380.55,738.38,0.75,0.333333
4345.879999,0,0,0,0.166667
2271.936696,2386.88,2213.62,1,0
4899.638221,0,0,0,0.272727
3358.724054,328,0,0.166667,0.583333
440.341344,1019.33,839.33,1,0
4587.062248,333.28,333.28,0.583333,0.083333
4458.045588,0,0,0,0.166667
4506.810924,0,0,0,0.363636
3447.523748,6341.55,3109.29,1,0.5
2732.732417,374.95,0,0.166667,0.333333
4461.155061,190,0,0.090909,0.090909
4896.223044,0,0,0,0.25
4802.507595,0,0,0,0.083333
4592.041153,0,0,0,0.25
4102.599015,1483.12,397.93,0.833333,0.166667
4788.283283,0,0,0,0.166667
4395.237251,2514.3,1529.19,1,0
4917.162359,0,0,0,0.25
4539.839383,384,175,1,0.083333
4413.461158,55.12,0,0.083333,0
4446.40675,0,0,0,0.083333
4797.567431,0,0,0,0.333333
2936.43825,2177.32,257.95,0.666667,0.416667
4688.103434,0,0,0,0.166667
4931.589653,0,0,0,0.416667
4936.913341,407.81,56,0.333333,0.333333
4064.615698,351,351,0.75,0.083333
4752.694271,0,0,0,0.833333
4619.500393,1870.8,722.05,0.5,0
4445.044609,5714.5,2659,1,0.5
5067.576984,714.68,312,1,0.083333
4359.963222,0,0,0,0.583333
4914.325665,1653.6,1300,0.75,0.166667
4637.848144,1271.12,919.58,0.833333,0
5099.850196,805.45,109.55,0.833333,0.25
4652.51827,4042.41,1311.03,1,0.333333
4751.924842,1394.93,818.8,1,0
4784.708882,5848.99,3244.99,1,0.166667
4653.854929,360,0,0.5,0.5
5066.461251,2274.21,991.36,1,0.75
4616.991666,0,0,0,0.083333
4628.109931,912.54,912.54,1,0
108.386507,211.9,0,0.166667,0
432.058764,817.62,563.48,0.916667,0
1132.615315,136.19,0,0.166667,0
3037.476732,1225.79,1225.79,1,0.25
1311.952719,2092,850,0.75,0
14.593148,158.7,158.7,1,0
665.786437,5634.56,2299.41,1,0
969.346477,0,0,0,0.25
766.491179,799.92,799.92,1,0
93.104842,160,0,0.083333,0
3993.254745,2049.97,1206.27,1,0.333333
4627.588589,1774.46,0,0.583333,0
5227.616927,0,0,0,1
1428.265873,1490.63,78.75,0.416667,0.333333
4593.577983,0,0,0,0.1
19.104261,322.77,322.77,0.583333,0
36.236312,256.11,256.11,0.416667,0
593.785565,1150,0,0.083333,0
3822.394483,2239.1,449.4,1,0
4393.939007,417.08,0,0.25,0.416667
93.672733,674.3,604.8,1,0
1908.569743,0,0,0,0.416667
2912.281553,1228.07,1228.07,1,0.416667
448.539091,300,0,0.083333,0.25
394.423256,434.25,434.25,0.583333,0
48.898611,247.09,247.09,0.5,0.166667
51.422178,0,0,0,0.5
19.572514,310.25,0,0.833333,0
55.58459,395.05,245,0.416667,0
1.059103,25.5,0,0.083333,0
129.613905,1083.04,0,0.333333,0
56.720267,260,0,0.083333,0
31.870629,192.92,53.22,0.166667,0
13.353513,717.95,0,0.636364,0
28.445432,166.2,0,0.25,0
113.723132,740.82,166.38,0.25,0.083333
156.216753,1354.86,769.23,0.916667,0
3.141961,16,0,0.083333,0
346.013906,3561.31,2018.64,0.75,0
11.116861,168,168,1,0
13.922594,182.1,182.1,0.833333,0
227.184126,50,0,0.083333,0.166667
453.347636,4164.8,4005.4,1,0
476.728349,462.75,0,1,0
50.962159,803.45,0,0.333333,0
107.452196,1196.35,250.56,1,0
243.182403,2687.48,2288.81,1,0
215.993595,835.71,835.71,1,0
339.566873,2956.2,1557.63,0.75,0
438.429112,5044.36,2028.8,1,0
561.003319,11577,602,1,0.25
345.75483,3125.03,2632.32,1,0
72.087172,607.36,0,1,0
912.857498,831.03,738.03,0.571429,0
145.320241,530.81,530.81,0.583333,0
343.966223,3927.12,3927.12,1,0
291.663664,129,0,0.083333,0
48.521324,514.97,0,1,0
282.588132,170,0,0.083333,0
23.249635,307.4,307.4,0.333333,0
558.476701,630.03,0,0.090909,0
332.650256,770,770,0.583333,0
559.151424,94,0,0.25,0
248.200613,2329.12,761.9,1,0
672.84733,1969.47,172.68,0.5,0
555.131027,1586.45,474.85,1,0
36.023577,273.8,0,0.083333,0
965.514081,8945.67,0,0.916667,0
490.368785,932.03,700.16,0.416667,0.083333
740.382347,1672.35,101,0.666667,0.25
801.513783,1697.02,480,1,0
1306.735189,0,0,0,0.25
1343.200147,848.53,848.53,0.666667,0
1459.534846,0,0,0,0.25
1667.269812,86.69,0,0.083333,0.083333
817.059154,0,0,0,0.083333
1500.810722,2340.87,365.32,0.916667,0
1894.990608,0,0,0,0.166667
1897.672025,422.18,0,1,0
1969.414463,1322.06,1020.54,1,0.416667
1395.011267,0,0,0,0.454545
1978.041097,0,0,0,0.166667
810.52348,985.33,129.24,0.416667,0
1693.841127,2439.98,1066.09,1,0.333333
1871.597836,3220.25,3011.76,0.833333,0.416667
1895.786893,2131.31,1620.66,1,0
2569.379868,972.65,809.7,0.583333,0.166667
2341.530186,1791.11,546.64,1,0.75
2486.194077,2869.17,1107.94,0.833333,0
2083.900081,0,0,0,0.166667
4444.817182,237.5,237.5,0.428571,0.285714
2016.049201,1372.57,751.8,0.75,0.75
1919.443036,0,0,0,0.333333
1872.767651,0,0,0,0.166667
2526.089973,3074.81,1276.96,1,0.166667
2623.967336,3005.89,567.04,0.916667,0
3239.138704,3018.68,0,0.25,0.5
4572.797303,65,0,0.125,0.375
3083.784255,0,0,0,0.166667
2472.017517,2317.89,601.87,1,0
512.058666,921.2,256.47,0.416667,0
2416.771489,4201.13,398.92,1,0.166667
3143.23132,255.08,125.56,0.416667,0
2297.324675,4474.43,930.12,0.916667,0.166667
1930.900813,5616.07,655.34,0.666667,0.333333
3063.017462,0,0,0,0.166667
2848.735428,95.67,0,0.083333,0.083333
3840.50578,0,0,0,0.5
3562.624897,244.5,0,0.083333,0.166667
3551.355769,1283.65,554,0.833333,0.166667
3616.393429,2459.18,2429.18,1,0
3371.213454,75,75,0.333333,0.222222
3232.101217,495,0,0.166667,0.583333
3881.679582,15.92,0,0.083333,0.333333
1518.638794,0,0,0,0.25
2828.765822,19.98,0,0.083333,0
4433.582508,0,0,0,0.416667
3616.993845,0,0,0,0.555556
5055.816826,126.68,126.68,0.333333,0.75
4379.07132,45.84,45.84,0.166667,0.333333
4338.558856,5677.76,4037.21,1,0
4995.229116,1580.34,216,1,0
4587.892398,140.6,0,0.083333,0.25
3767.229899,0,0,0,0.25
4834.586867,0,0,0,0.1
4954.880195,281.31,281.31,0.416667,0.166667
4223.867789,2514.74,917.07,1,0.333333
3182.968599,2502.46,46.67,0.833333,0.5
3515.499451,2864.32,1648.39,1,0.416667
4270.148411,363,0,0.111111,0.555556
5211.229218,0,0,0,0.416667
5329.544052,1651.64,562.85,0.416667,0
5193.661885,0,0,0,0.583333
4926.540711,226.63,61.84,0.25,0.25
5274.508501,324.96,324.96,1,0.25
5329.815675,674.85,173,0.666667,0.166667
5747.761139,1627.69,1627.69,1,0
5376.083101,0,0,0,0.333333
4976.028578,900.87,900.87,1,0
4005.202539,1425.23,216.78,1,0.333333
135.765325,3997.03,53.1,0.5,0.083333
3846.74253,0,0,0,1.5
3803.111606,2025.96,1484.57,1,0
4025.646358,0,0,0,0.25
44.694228,788.99,553.09,0.75,0
28.59068,367.44,367.44,0.916667,0
55.805523,1343.88,1343.88,1,0
92.007959,1265.58,1265.58,1,0
344.543487,2219.53,786.67,1,0
281.736996,1100.19,0,1,0.25
566.477136,5370.39,4241.09,1,0
243.590067,1995.25,1585.04,1,0
1255.901821,1038.81,0,0.916667,0.083333
2089.997028,2576,0,0.25,0
2659.823914,3384.83,2572.72,1,0
3145.204423,3613.83,861.07,1,0
4732.37354,14.95,14.95,0.083333,0.416667
3539.801912,2823.8,1283.39,0.916667,0
5239.120768,1823.23,0,0.75,0
1460.749521,2318.21,651.5,0.916667,0
1928.13296,2133.15,860.6,1,0.166667
8.640998,0,0,0,0.083333
0.41367,1187.42,0,0.916667,0
1.310749,29.9,0,0.083333,0
1.59198,166.63,166.63,0.083333,0
1.198223,317.02,167.05,0.916667,0
21.187313,319.41,319.41,0.25,0
2.71921,0,0,0,0.083333
2.053676,74,74,0.166667,0
50.366106,507.57,0,0.083333,0
0.009684,79.24,79.24,0.083333,0
0.933462,0,0,0,0.083333
4.160112,70.56,70.56,1,0
5.260527,263.16,263.16,0.416667,0
22.720976,853.75,730.25,0.583333,0
26.354114,1148.31,0,0.25,0
0,2600,0,0.083333,0
9.72453,158.34,158.34,0.333333,0
25.184241,0,0,0,0.083333
40.343354,318.79,0,0.2,0
1.838084,16.5,0,0.083333,0
28.349518,235,235,0.25,0
80.607988,1638.3,1638.3,1,0
14.571059,180.5,180.5,0.416667,0
18.430156,342.5,0,0.083333,0
38.342505,134.28,0,0.083333,0
9.75539,219.37,0,1,0
44.635372,640,640,0.909091,0
209.178326,34,15,0.5,0
11.834127,272.9,203,0.833333,0
88.242406,758.31,758.31,0.583333,0
91.655431,1110.01,0,0.166667,0
7.167028,99,0,0.333333,0
4.607593,44.55,0,0.083333,0
26.621291,426.83,0,0.416667,0
19.897641,375.23,375.23,0.916667,0
17.141376,182.1,148.5,0.25,0.083333
47.162463,1276.72,466.72,0.416667,0
94.02407,1099.5,250.5,0.5,0
33.114269,974.96,864.96,1,0
30.072702,461.99,0,0.333333,0
83.930127,1027.64,0,0.5,0
41.049799,413.31,280,0.583333,0
25.659372,951.1,0,0.166667,0
62.053779,29.6,0,0.083333,0.083333
64.329876,627.03,145,0.25,0
59.831187,532.68,532.68,0.666667,0.083333
57.077581,698.44,603.3,0.666667,0
31.876386,311.05,0,0.916667,0
233.395491,2025,0,0.75,0.083333
9.052765,172,0,0.166667,0
105.333584,306,0,0.125,0
8.421315,60,0,0.083333,0
4.766639,32.22,32.22,0.083333,0
338.310239,2855.04,366.09,0.75,0
184.890347,1686.86,0,0.25,0
482.799015,4240.41,0,0.333333,0
49.416158,590,240,0.583333,0
206.596865,1726.67,0,0.166667,0
32.612745,1223.41,454,1,0
26.572803,277.33,277.33,1,0
61.976914,401.63,0,0.5,0
398.65758,1331.25,981.78,1,0.111111
239.946118,0,0,0,0.166667
59.35799,608.8,0,0.333333,0
11.759081,100.94,100.94,0.166667,0
41.011184,1314.75,1189.56,1,0
123.394089,1450.68,1450.68,1,0
32.915398,192.99,124.39,0.333333,0
58.949864,2074.57,1076.4,0.916667,0
99.256215,1554.39,380,0.636364,0
106.390419,1038.38,0,0.666667,0
74.568421,600,400,0.333333,0
162.850565,1326.72,303.45,0.666667,0
80.762254,861.9,711.9,0.5,0
52.575297,282.62,249,0.416667,0
41.143328,239.23,0,0.583333,0
70.392491,1008.56,828.56,1,0
270.096134,3061.26,1148,0.666667,0
170.086639,1218.11,237.24,0.75,0
134.581135,2300.42,207,0.583333,0
213.205306,2536.27,2165.77,0.833333,0
51.293355,459.69,459.69,1,0
268.82613,0,0,0,0.166667
162.905422,1600,1600,0.666667,0
51.581189,384.89,264.89,0.666667,0
348.342172,11878.25,3919.29,1,0
44.174721,290,290,0.75,0
103.629108,1106.62,240.4,1,0
84.537586,547.54,390,0.583333,0
245.199649,2241.84,0,0.916667,0
226.35396,2455.75,225,0.75,0
258.148852,433.2,433.2,1,0
120.984184,1122.17,319.4,1,0
567.055953,0,0,0,0.416667
42.286207,480.37,480.37,1,0
149.139346,1415.42,1233.42,1,0
187.204739,2816.01,250.04,1,0
41.833264,456.36,456.36,1,0
126.279615,1307.52,1307.52,1,0
78.44322,1367.73,1367.73,1,0
61.954938,477.42,477.42,1,0
528.651164,4978.23,2107.81,0.916667,0
65.253182,1027.41,0,0.25,0
279.225789,2800.12,2800.12,1,0
182.854647,1978.87,1213.02,1,0
167.35668,288,0,0.083333,0.083333
41.461969,550.08,550.08,0.25,0
92.440743,1080,0,0.75,0
212.080181,618,285,0.5,0
132.471933,1767.75,1267.75,0.916667,0
8.04034,176.85,0,0.166667,0
287.589522,33.35,33.35,0.083333,0
690.625555,666.6,666.6,1,0
373.243163,3603.23,0,0.75,0
64.677565,363.71,0,1,0
55.907108,439.91,439.91,1,0
156.700478,1259.21,1259.21,1,0
374.276019,3589.05,450.57,1,0
41.25567,297.4,0,0.25,0
154.439292,1047.94,607.94,0.75,0
369.384435,3303.03,3215.13,0.833333,0
92.898327,546,500,0.5,0
169.088238,1482.19,1036.12,1,0
255.052529,3267.03,1827.96,1,0
382.979758,3487.08,3002.49,1,0
162.068326,1290.24,88.87,0.333333,0
300.395286,394.95,117,0.916667,0
289.512368,4185.94,3287.8,1,0
532.334517,791.94,275.3,0.272727,0
91.231825,736.91,704.2,0.583333,0
233.376877,1178.12,276.62,1,0
135.794123,880.28,880.28,0.833333,0
409.194212,1213.23,0,0.25,0.416667
104.57287,937.56,307.56,0.666667,0
838.616485,375.57,0,0.25,0.083333
264.869295,940,0,0.166667,0
39.885648,433.32,433.32,1,0
37.615084,229.5,229.5,0.5,0
79.345909,906.5,906.5,1,0
305.506746,0,0,0,0.333333
246.864346,2995.55,694.44,1,0
212.84035,1944.48,1080.1,1,0
133.428199,1268.22,861.94,1,0
290.175484,345.17,125.37,0.636364,0
123.632161,506,360,1,0
41.301246,655.79,0,1,0
306.539753,2684.5,2385,0.75,0
87.540559,885.13,885.13,1,0
344.532447,3603,1612.95,1,0
48.578408,673.1,26.49,1,0
46.816731,539.88,539.88,1,0
592.466798,5629.41,6229.41,0.916667,0
434.099616,4392.05,574.07,1,0
576.890374,1081,0,0.25,0
46.054436,812.97,214.88,1,0
440.186713,985.2,454.2,0.916667,0.333333
136.743106,1466.05,121.26,1,0
47.872617,649,501.58,0.75,0
200.806352,1957.45,158.31,1,0
523.329585,5819.46,1173.44,1,0
399.988157,5277.77,1272.81,1,0
1055.369866,0,0,0,0.166667
766.261051,1462.73,362.5,0.666667,0
512.011287,3837.1,2272.78,1,0
255.628716,2525.88,884.92,1,0
216.595085,270.21,0,1,0.083333
681.615445,4117.24,3827.24,1,0
458.958269,492.72,492.72,1,0
299.464702,1439.49,846.49,1,0
607.912561,205.84,0,0.25,0.25
409.38122,3197.42,0,0.333333,0.166667
112.973151,0,0,0,0.083333
437.735369,483.65,0,0.5,0
391.673369,1944.64,611.26,0.833333,0
813.185305,8194.05,913.78,1,0
768.004936,336.41,0,0.75,0
632.679411,1363.79,563.79,0.75,0
635.48213,1481.24,320.98,1,0
1304.669711,938.95,99,0.875,0.25
807.091888,1272.53,915.89,1,0
632.807858,453.91,135,0.583333,0.5
774.709467,462,462,1,0.166667
676.627063,330.83,0,0.25,0.5
636.142309,4659.65,1282.5,1,0
929.473356,0,0,0,0.166667
633.388444,830.45,0,0.416667,0
339.956112,2199.65,1384.5,0.916667,0
897.877807,1758.75,1758.75,0.583333,0.416667
634.759973,19.91,19.91,0.083333,0
1060.385693,5327.61,0,0.833333,0.583333
658.6552,629.99,0,0.083333,0
481.20549,1520.98,391.18,0.833333,0
1162.273324,1347.71,947.71,1,0.166667
140.349336,1042.52,0,0.083333,0
1150.724569,797.27,314.96,0.75,0.083333
744.112849,1628.08,1001.85,1,0
1877.424948,170.07,51.87,0.166667,0
335.95482,2178.13,963.12,1,0
520.521822,820.29,0,0.916667,0
1346.309166,652.13,84.37,0.5,0
1311.732049,10700.63,7787.98,0.916667,0
1202.975648,11313.77,1180.07,1,0
1064.308102,1067.32,824.94,0.833333,0.083333
1082.33027,2980.46,2322.68,1,0
927.375909,0,0,0,0.166667
1297.153644,839.14,419.26,0.833333,0
1516.44717,0,0,0,0.142857
636.669685,2022.38,130,0.916667,0
1360.590356,2834.03,861.81,1,0
1317.547661,1987.76,925.32,1,0
1343.394224,2604.52,198.4,0.666667,0
1013.728552,3209.62,411.63,1,0.5
1155.338824,5744.03,1688.23,0.5,0
1604.476717,2619.7,0,0.6,0.3
2339.150068,502.63,0,0.285714,0.285714
1786.846869,0,0,0,0.75
1592.354384,736.26,310.64,0.833333,0.416667
257.564141,2971.83,0,0.333333,0
1296.922119,2327.49,0,0.666667,0.25
1192.594159,1324.82,324.7,0.666667,0.333333
1615.968515,270,270,0.5,0.666667
2508.850418,0,0,0,0.166667
1706.014379,147.78,147.78,0.166667,0.25
1534.294061,6508.72,3165.82,1,0
1492.433396,99.75,65.43,0.083333,0
1723.804529,3145.79,2148.5,1,0
1521.1681,245.98,0,0.166667,0.25
1619.955708,739.44,0,0.666667,0
1562.698176,354.04,0,0.916667,0
1538.569369,3852.37,1170.38,1,0
1132.386178,2246.3,0,0.333333,0.416667
1560.533094,749.57,539.8,0.666667,0.666667
1383.892711,1095.13,859.73,1,0.083333
1368.906278,0,0,0,0.166667
2130.050015,1044.2,208.24,1,0
233.092662,2613.65,1668.2,1,0
1847.085007,1573.35,981.35,0.916667,0
2030.838228,3165.54,1573.89,1,0
2054.983361,1058.58,1058.58,1,0
1728.275923,628.56,628.56,1,0
1543.205532,1027.57,100,0.416667,0
2303.956234,0,0,0,0.777778
1386.020611,0,0,0,0.166667
1738.802811,395,0,0.166667,0
1938.648722,0,0,0,0.333333
1000.814822,0,0,0,0.142857
1827.921694,3626.09,0,1,0.166667
1981.929376,145.8,145.8,0.833333,0
1671.76708,1346.44,455.54,1,0
2200.566765,296.4,296.4,1,0
1632.421395,993.96,748.37,0.727273,0
2033.51327,2274.46,924.01,1,0
2323.083307,0,0,0,0.222222
2154.354852,104,0,0.090909,0.090909
779.577168,0,0,0,0.25
2136.814161,0,0,0,0.333333
1630.431093,43.89,0,0.083333,0.083333
2002.429291,3500.03,1685.61,1,0
